"11522","2886","107038","6.7","9.6","33.2","31.6"
"11523","2333","86824","4.2","6.1","49.1","38.0"
"11524","3745","139947","5.8","6.8","34.8","34.4"
"11525","1720","30518","4.0","8.9","42.6","38.8"
"11526","3635","75350","7.8","5.1","20.5","36.2"
"11527","3305","130885","11.5","11.3","42.7","23.9"
"11528","2982","31277","6.4","23.4","22.8","30.4"
"11529","270","100877","3.0","16.1","43.8","19.4"
"11530","1653","142120","9.7","16.6","47.6","37.7"
"11531","3997","72558","11.3","9.7","27.0","23.2"
"11532","1695","48613","7.7","9.5","28.3","27.9"
"11533","1723","25959","6.6","12.3","44.2","28.0"
"11534","4222","77100","8.9","10.2","43.5","21.5"
"11535","1191","74717","4.2","22.2","43.8","38.5"
"11536","2937","30936","10.7","8.5","44.2","35.5"
"11537","507","53678","11.8","18.5","30.4","24.3"
"11538","4269","103691","11.5","14.8","48.5","22.0"
"11539","779","48042","6.9","18.5","47.0","26.8"
"11540","336","109299","13.1","21.7","23.8","39.0"
"11541","2874","36642","14.4","11.8","21.3","34.7"
"11542","3537","131940","6.6","15.8","47.5","24.4"
"11543","3457","146166","6.2","15.0","26.4","17.8"
"11544","2977","44923","11.4","12.5","42.2","17.1"
"11545","2523","106832","11.5","21.2","39.9","32.0"
"11546","4814","76860","9.1","5.2","41.7","21.5"
"11547","3247","109255","14.1","11.2","38.5","32.4"
"11548","1132","34227","4.8","21.6","28.6","21.3"
"11549","2954","93580","8.7","22.4","37.8","34.5"
"11550","3040","138767","3.4","18.9","36.0","16.0"
"11551","3801","147478","3.6","11.8","29.2","34.1"
"11552","4170","124590","3.6","21.4","30.4","21.6"
"11553","3232","100186","8.9","6.7","39.4","23.5"
"11554","3560","35412","10.1","10.3","45.1","18.5"
"11555","2023","124934","3.0","6.8","37.8","19.2"
"11556","733","56040","10.6","7.2","33.1","27.0"
"11557","4203","110947","8.9","16.9","23.7","33.0"
"11558","1492","73842","5.7","6.4","20.5","26.9"
"11559","3546","44500","3.2","18.6","22.6","31.4"
"11560","3198","63433","4.9","12.0","22.0","22.4"
"11561","161","105082","10.2","6.1","24.9","15.2"
"11562","2569","118066","10.9","10.7","47.1","17.9"
"11563","1917","38024","10.8","13.0","24.5","28.7"
"11564","732","54088","4.8","12.3","25.8","24.1"
"11565","4987","139951","13.9","15.2","38.4","27.2"
"11566","2698","47828","7.9","15.1","36.2","31.1"
"11567","3551","128879","12.2","12.2","45.1","21.2"
"11568","1400","114313","5.0","23.0","26.9","26.9"
"11569","2753","61967","8.6","9.4","34.5","29.6"
"11570","1554","144770","9.3","11.8","23.3","21.6"
"11571","1238","98948","12.2","16.1","37.6","34.7"
"11572","3292","74485","10.5","9.9","38.1","34.0"
"11573","4720","132820","7.8","8.0","45.4","18.1"
"11574","2310","137100","6.4","5.1","29.9","16.0"
"11575","4982","148840","14.7","23.9","28.9","18.8"
"11576","3859","67440","6.4","20.7","48.6","31.5"
"11577","3129","123739","4.6","22.8","33.5","21.7"
"11578","1460","142129","6.6","5.8","28.7","27.1"
"11579","2526","113797","6.9","6.5","38.2","35.2"
"11580","4368","90578","4.5","16.0","24.3","25.7"
"11581","163","72313","11.5","5.5","31.6","27.5"
"11582","1445","42349","10.4","10.4","33.8","16.5"
"11583","1074","119218","6.8","24.5","46.5","36.8"
"11584","4261","25215","14.9","12.1","41.8","15.6"
"11585","3728","36427","10.9","24.6","31.7","24.9"
"11586","1722","45704","11.4","7.4","34.0","31.4"
"11587","557","55432","9.7","12.7","48.3","22.3"
"11588","3430","27705","9.6","5.1","45.1","29.8"
"11589","1840","106598","3.2","16.8","23.5","22.7"
"11590","3126","66732","12.3","11.8","30.8","33.0"
"11591","2054","141510","13.9","15.1","33.9","26.6"
"11592","379","45495","4.5","20.9","26.1","29.5"
"11593","2491","120240","12.5","16.0","23.9","31.4"
"11594","1140","56233","9.4","18.3","29.5","29.0"
"11595","1061","146124","6.4","14.4","39.9","34.0"
"11596","3945","118267","14.1","20.0","48.8","26.6"
"11597","1317","98658","3.2","17.1","49.3","32.3"
"11598","3320","98785","6.3","22.3","46.3","31.5"
"11599","474","54656","13.6","20.1","41.3","37.3"
"11600","4230","29946","8.8","9.6","22.2","19.3"
"11601","1492","55207","10.2","15.5","20.5","33.6"
"11602","2176","102417","12.0","22.5","20.7","27.8"
"11603","874","29743","4.8","22.2","23.0","15.7"
"11604","4416","43227","5.6","14.5","33.9","38.8"
"11605","3524","145138","15.0","11.3","20.6","28.9"
"11606","2223","74612","5.8","9.2","30.7","18.2"
"11607","4689","99696","9.5","8.9","48.6","32.3"
"11608","3693","57068","6.6","7.9","36.8","28.3"
"11609","379","38521","13.2","25.0","38.2","16.9"
"11610","4941","77967","14.5","18.3","34.7","25.3"
"11611","2911","32292","4.7","11.3","49.4","27.4"
"11612","2442","32629","10.2","10.9","25.0","38.9"
"11613","1574","25289","12.7","11.1","49.3","31.0"
"11614","1957","118397","12.9","22.4","34.0","30.9"
"11615","2989","40791","8.3","15.3","47.8","37.7"
"11616","1159","67080","5.7","10.4","39.2","15.5"
"11617","2022","89407","7.6","21.0","26.1","24.9"
"11618","3899","113312","12.0","20.0","43.9","26.7"
"11619","4692","57246","14.9","14.4","24.0","30.8"
"11620","2573","50308","9.7","18.8","44.4","38.2"
"11621","4239","146356","5.3","19.8","21.1","15.8"
"11622","1951","44960","3.5","6.0","24.3","16.1"
"11623","3641","147673","14.3","22.5","30.8","24.5"
"11624","4649","105986","8.8","10.7","22.0","31.5"
"11625","694","130152","11.6","24.6","44.6","20.1"
"11626","606","94318","10.9","23.2","33.5","29.2"
"11627","4989","64683","13.7","5.4","38.6","18.5"
"11628","120","70631","6.2","17.4","23.0","23.4"
"11629","1499","29937","8.3","24.3","20.2","39.7"
"11630","3301","101519","14.0","16.3","49.4","21.5"
"11631","2561","120970","10.0","17.3","24.3","33.5"
"11632","3778","35230","3.9","23.6","44.9","32.8"
"11633","436","121422","5.3","16.5","39.2","24.5"
"11634","1767","56994","5.8","9.9","44.2","26.2"
"11635","3676","36710","14.9","14.2","38.1","35.1"
"11636","1009","136801","5.7","12.0","31.7","16.5"
"11637","375","110978","13.4","8.3","35.9","33.8"
"11638","991","86779","3.9","9.3","36.0","28.8"
"11639","112","69477","5.2","6.2","25.4","38.0"
"11640","4157","56881","13.5","8.4","39.2","27.7"
"11641","3125","109076","13.8","10.2","25.2","27.2"
"11642","1073","142565","5.1","20.2","36.2","37.2"
"11643","4370","88904","5.8","12.3","40.2","25.7"
"11644","4070","147822","9.4","18.8","44.3","27.9"
"11645","1508","72529","3.6","24.9","36.3","32.4"
"11646","2043","83411","14.3","16.6","38.4","22.7"
"11647","2388","29437","7.3","17.3","41.8","34.9"
"11648","646","134546","8.9","16.0","30.9","34.5"
"11649","1318","94456","4.3","12.9","21.4","35.6"
"11650","1520","39713","3.4","8.7","28.9","39.4"
"11651","1554","91663","8.6","24.6","23.6","37.0"
"11652","3477","80753","4.5","14.6","42.8","31.5"
"11653","2872","143755","10.6","23.7","44.4","20.4"
"11654","4198","99718","12.5","10.2","49.1","28.6"
"11655","2838","110406","3.4","7.2","38.0","19.3"
"11656","3847","89388","10.3","17.7","34.3","31.1"
"11657","1942","62495","12.8","22.0","48.2","34.5"
"11658","846","67385","8.3","18.2","47.6","19.9"
"11659","2916","30509","14.5","19.9","39.3","16.5"
"11660","971","96017","4.3","17.2","43.2","15.1"
"11661","594","51033","6.9","19.9","26.0","39.2"
"11662","3544","61222","5.8","11.9","35.4","20.7"
"11663","4823","75203","15.0","12.8","30.2","29.6"
"11664","1175","114194","6.5","20.6","44.7","21.8"
"11665","4094","55487","7.7","21.0","46.7","27.4"
"11666","4337","88428","13.2","6.7","32.0","18.4"
"11667","145","142275","14.2","5.3","34.4","26.8"
"11668","3156","44641","14.3","18.3","26.9","38.4"
"11669","2157","125546","9.7","6.7","46.3","38.9"
"11670","763","89657","11.0","8.4","24.2","25.5"
"11671","4768","29867","7.2","8.9","47.5","31.3"
"11672","2129","99599","10.3","15.2","38.5","31.0"
"11673","2796","80984","6.6","9.0","27.4","31.0"
"11674","739","107047","12.0","8.6","32.8","28.4"
"11675","2763","129319","6.7","5.2","23.0","25.9"
"11676","2845","49681","13.6","20.3","37.8","19.4"
"11677","4502","120647","4.7","7.7","44.2","29.4"
"11678","2695","72455","9.9","16.4","39.6","15.8"
"11679","3527","124710","9.2","11.0","25.0","38.2"
"11680","494","86138","6.2","8.7","36.6","38.5"
"11681","3697","143108","3.3","11.9","44.8","39.0"
"11682","4944","46984","4.8","10.1","45.8","16.6"
"11683","2432","89321","14.6","13.7","42.4","24.5"
"11684","429","117473","14.3","18.8","31.0","32.6"
"11685","2197","69554","4.4","6.0","49.4","20.9"
"11686","872","106774","7.5","8.7","44.5","35.2"
"11687","1745","33182","8.6","6.6","45.2","20.9"
"11688","1832","123272","8.7","24.4","45.5","15.9"
"11689","4573","34192","6.6","16.5","42.0","22.9"
"11690","1887","102159","14.0","21.4","35.1","25.2"
"11691","1723","65256","13.9","10.3","33.4","21.3"
"11692","1099","103207","3.2","22.9","42.8","28.3"
"11693","1948","30097","10.8","17.6","34.6","26.7"
"11694","1661","61880","3.9","13.1","47.0","39.9"
"11695","873","141081","10.2","17.0","26.8","37.7"
"11696","1903","92407","13.4","7.5","43.4","36.9"
"11697","1198","42473","10.8","11.3","27.2","17.0"
"11698","2150","103709","8.6","15.8","34.1","22.9"
"11699","1698","54808","14.5","17.8","22.6","25.5"
"11700","847","41003","12.0","9.3","34.9","32.3"
"11701","4073","96071","6.0","24.8","35.8","38.9"
"11702","2422","143854","7.6","21.7","25.4","37.0"
"11703","1653","72004","12.1","16.6","29.7","25.9"
"11704","1715","52708","3.2","24.5","26.4","15.2"
"11705","3854","62307","3.8","15.3","32.9","32.4"
"11706","4524","142704","13.3","23.9","39.1","34.5"
"11707","2402","122593","3.5","20.0","24.3","37.5"
"11708","4321","101258","11.1","9.3","31.8","16.6"
"11709","4962","93851","6.8","13.1","36.4","34.5"
"11710","3755","78044","12.9","10.3","43.9","21.9"
"11711","3495","68524","13.2","19.4","38.7","37.5"
"11712","316","91929","14.4","20.3","44.7","28.6"
"11713","3416","88804","4.1","18.7","22.1","21.0"
"11714","1459","52668","8.1","15.9","25.6","39.0"
"11715","3874","35937","9.9","13.0","47.8","39.4"
"11716","4377","42104","14.0","24.7","39.9","38.1"
"11717","4529","29326","6.2","5.6","32.4","27.5"
"11718","4706","94133","3.9","7.5","30.9","17.0"
"11719","4578","62727","5.4","17.0","42.4","32.2"
"11720","1996","65526","8.9","20.1","46.6","37.1"
"11721","4527","114556","11.2","24.2","36.0","34.1"
"11722","999","53341","11.3","14.8","24.0","31.3"
"11723","741","85493","3.9","10.3","46.0","29.3"
"11724","4829","94416","12.1","22.3","32.1","38.9"
"11725","3727","90295","10.9","13.8","46.8","39.4"
"11726","295","103386","7.9","7.6","43.1","31.2"
"11727","1993","46248","9.9","15.4","29.8","21.7"
"11728","3375","105679","12.2","15.5","23.3","25.8"
"11729","4150","48057","6.1","9.6","35.3","19.9"
"11730","4653","99017","14.3","7.8","22.4","20.2"
"11731","2404","136833","4.7","7.8","44.8","20.3"
"11732","3700","57700","13.8","21.5","21.7","15.2"
"11733","3443","31243","11.9","15.0","48.3","15.1"
"11734","2156","64060","10.9","19.7","34.9","35.0"
"11735","2908","106280","4.0","24.2","34.5","26.5"
"11736","1324","135514","14.0","20.8","45.3","15.7"
"11737","986","49970","6.5","8.1","36.4","35.8"
"11738","492","25375","11.9","13.4","32.7","26.5"
"11739","1775","129549","13.6","14.9","26.1","24.7"
"11740","3290","129050","5.9","19.0","41.9","15.7"
"11741","2546","46261","14.0","24.3","35.0","23.8"
"11742","4005","43523","10.3","10.7","35.2","15.4"
"11743","3438","108894","10.9","22.2","27.6","18.6"
"11744","3691","68418","14.0","6.4","24.3","27.6"
"11745","3866","95037","9.3","22.4","29.5","25.7"
"11746","2627","113084","8.3","18.9","44.2","16.7"
"11747","2281","68639","10.6","5.6","38.8","16.0"
"11748","3864","47546","9.6","17.2","30.6","31.2"
"11749","454","71615","3.7","23.6","28.9","19.7"
"11750","2731","117312","5.2","13.7","20.1","38.4"
"11751","1621","135892","3.2","7.3","20.9","29.5"
"11752","2772","55571","4.3","24.8","34.4","18.7"
"11753","3278","115524","11.8","13.3","27.7","33.4"
"11754","2437","31345","3.1","15.6","48.1","34.4"
"11755","728","80282","6.7","24.3","36.7","30.6"
"11756","2779","105010","8.4","16.7","47.1","33.0"
"11757","4522","88255","14.3","18.5","26.1","38.8"
"11758","1538","72127","6.9","19.2","23.7","19.9"
"11759","1521","63923","12.4","20.1","45.0","34.9"
"11760","1226","113198","7.9","21.0","38.3","25.4"
"11761","2783","40271","4.2","6.5","41.3","26.2"
"11762","1880","42762","4.2","23.7","36.6","30.6"
"11763","1631","140781","8.2","15.9","30.7","25.3"
"11764","2014","136819","3.7","15.7","28.7","16.2"
"11765","1332","87030","9.9","21.7","22.9","17.4"
"11766","2056","48519","8.9","11.1","22.4","33.5"
"11767","492","122558","11.4","18.1","33.5","19.9"
"11768","925","25710","5.2","11.3","28.8","23.8"
"11769","3063","53026","10.1","20.2","37.4","18.4"
"11770","2495","114381","5.1","13.7","41.3","26.9"
"11771","4245","143174","11.7","8.7","39.6","18.7"
"11772","4995","29892","6.7","23.2","46.5","38.8"
"11773","1892","143187","10.4","20.1","42.0","39.5"
"11774","3164","60995","13.6","5.3","31.8","18.5"
"11775","1463","149491","8.9","6.3","30.8","30.7"
"11776","2448","42114","5.3","12.6","21.8","36.6"
"11777","3651","113340","13.6","20.6","36.5","26.6"
"11778","3728","130736","7.3","10.5","40.4","15.4"
"11779","3436","63960","11.8","24.8","29.5","16.6"
"11780","1665","132105","6.8","23.4","45.4","31.3"
"11781","3767","81340","6.6","22.3","30.8","31.4"
"11782","2313","42851","10.7","5.2","30.7","31.2"
"11783","4196","59326","4.9","24.3","29.5","28.4"
"11784","1119","68479","13.4","16.8","22.8","38.5"
"11785","1384","63025","7.7","16.8","49.8","32.0"
"11786","162","107149","3.2","7.0","34.5","15.1"
"11787","2630","48365","6.7","17.2","48.2","29.6"
"11788","3492","96060","12.4","15.6","37.2","32.5"
"11789","3372","135948","13.3","15.8","46.1","22.4"
"11790","2369","66500","9.8","8.8","38.1","33.7"
"11791","4347","93410","6.5","15.9","39.4","33.2"
"11792","743","83279","9.3","6.4","48.5","20.9"
"11793","4821","142780","13.0","5.4","42.9","39.9"
"11794","316","131325","6.8","9.3","25.3","26.7"
"11795","295","145418","7.6","21.0","39.7","24.7"
"11796","3964","97493","9.5","17.1","30.2","22.2"
"11797","3373","44076","13.6","22.9","32.2","33.9"
"11798","2794","119734","10.0","12.8","46.1","16.7"
"11799","3312","36261","5.5","12.0","45.6","38.3"
"11800","2855","62992","4.1","19.0","30.6","24.3"
"11801","1621","87062","4.1","13.1","47.2","38.7"
"11802","1180","52474","14.4","12.6","34.2","31.9"
"11803","821","118519","12.9","14.3","28.6","29.4"
"11804","1662","103247","12.2","7.3","21.3","36.9"
"11805","739","64534","9.0","9.1","29.3","37.1"
"11806","4360","35090","11.1","17.1","43.0","32.2"
"11807","4410","88318","4.5","17.2","34.4","20.4"
"11808","3887","57771","10.5","16.8","26.5","16.9"
"11809","3836","103292","12.7","9.0","34.3","32.3"
"11810","189","95295","3.7","13.7","47.3","31.9"
"11811","3021","118737","6.6","23.4","28.8","36.8"
"11812","1351","142622","4.3","22.2","40.6","31.8"
"11813","1202","62401","6.1","16.1","24.0","16.4"
"11814","4803","32361","12.3","23.0","46.2","33.2"
"11815","448","76559","7.0","18.5","35.3","22.7"
"11816","4013","27567","11.3","13.2","28.6","17.1"
"11817","4152","83440","12.3","20.5","45.6","39.4"
"11818","3041","100713","12.8","11.0","24.3","39.1"
"11819","345","60917","13.5","22.1","30.6","39.6"
"11820","371","49211","10.2","11.6","25.1","19.9"
"11821","2130","123113","6.4","20.9","46.1","22.6"
"11822","4598","137707","4.8","10.6","33.1","39.6"
"11823","3287","137482","9.0","23.3","28.8","31.5"
"11824","3606","130142","4.2","8.7","45.7","24.3"
"11825","1565","91893","13.9","19.4","47.1","30.1"
"11826","1295","113148","8.3","13.2","22.9","36.8"
"11827","3187","112535","13.5","5.4","38.1","33.0"
"11828","3108","147958","11.5","11.6","36.7","22.5"
"11829","3923","51150","13.3","9.1","45.0","17.7"
"11830","1714","147161","13.6","16.1","35.1","30.6"
"11831","1226","88507","3.6","10.2","22.8","15.7"
"11832","4479","26605","11.7","6.5","49.2","15.9"
"11833","616","135747","5.7","24.1","36.4","26.2"
"11834","2765","97820","14.9","21.9","39.1","33.2"
"11835","1401","79127","12.3","5.9","21.6","23.8"
"11836","711","118098","3.0","10.4","44.0","15.2"
"11837","849","79721","14.1","17.6","47.1","39.4"
"11838","1956","74179","6.5","11.4","28.7","22.1"
"11839","499","149790","8.0","10.6","28.6","35.9"
"11840","1626","136201","10.3","16.9","26.1","30.1"
"11841","2124","71029","14.0","8.9","36.4","25.8"
"11842","419","42736","14.1","18.0","20.6","25.0"
"11843","435","28734","9.8","6.8","23.8","34.5"
"11844","2198","32531","6.8","11.5","38.4","25.6"
"11845","273","58186","6.4","7.3","34.6","30.8"
"11846","4119","70077","7.4","10.9","42.3","31.1"
"11847","1741","66220","5.2","18.7","42.3","24.7"
"11848","600","109027","11.0","20.3","33.0","16.7"
"11849","3746","68944","9.3","7.9","40.3","17.1"
"11850","2463","87876","12.3","19.9","45.8","36.4"
"11851","1956","96842","4.1","6.7","37.9","20.2"
"11852","3252","73241","7.8","9.3","49.1","34.1"
"11853","1996","88841","5.9","15.0","49.8","18.2"
"11854","1818","29291","9.4","24.4","35.4","38.6"
"11855","1878","136660","8.6","24.5","27.8","17.7"
"11856","4892","105496","8.4","14.6","43.6","15.2"
"11857","3157","99632","6.8","21.1","25.2","33.9"
"11858","4927","125530","11.7","16.1","43.2","37.1"
"11859","2813","65428","8.8","20.0","33.3","24.9"
"11860","3928","37612","5.4","18.1","43.4","15.7"
"11861","4847","138009","9.6","18.9","28.9","36.5"
"11862","1194","82911","10.2","13.8","33.6","23.5"
"11863","145","137494","3.3","21.7","45.1","38.8"
"11864","1545","107698","5.4","13.9","30.2","34.9"
"11865","2296","83269","5.9","19.1","32.2","29.7"
"11866","3301","113178","6.0","22.4","37.3","32.6"
"11867","555","121612","5.9","18.1","39.3","30.7"
"11868","1762","52814","6.3","15.2","25.7","32.9"
"11869","3024","81673","6.2","15.6","38.4","28.1"
"11870","1065","104986","13.6","19.2","34.4","29.8"
"11871","1628","102207","6.8","6.8","43.7","27.0"
"11872","3076","75767","7.2","17.7","39.6","24.4"
"11873","3171","92385","6.2","12.5","35.0","15.8"
"11874","4969","72901","14.6","7.7","45.8","17.7"
"11875","2621","59711","9.4","23.3","38.0","17.6"
"11876","1226","76522","10.3","15.0","34.1","27.0"
"11877","3504","65476","11.8","14.1","25.9","34.7"
"11878","4592","131537","7.0","15.8","26.2","32.2"
"11879","2443","142878","14.6","17.5","24.5","20.2"
"11880","206","37861","4.8","8.9","44.7","34.0"
"11881","2677","49218","8.5","17.5","21.1","37.0"
"11882","3254","92356","4.7","12.0","49.1","24.6"
"11883","4483","33632","12.5","19.3","37.7","30.7"
"11884","4153","54884","4.3","20.4","23.4","29.3"
"11885","4901","72388","9.6","5.1","44.4","38.0"
"11886","314","66063","4.3","19.3","46.3","35.5"
"11887","4539","91104","8.4","12.1","31.0","17.7"
"11888","4389","131952","6.4","11.1","30.9","40.0"
"11889","4353","25310","13.8","12.5","45.4","37.6"
"11890","564","59675","3.6","16.5","34.6","17.1"
"11891","2472","34899","10.8","7.3","35.4","39.3"
"11892","691","93991","11.3","19.0","46.7","16.1"
"11893","2288","141379","13.7","13.9","23.9","34.9"
"11894","983","130636","13.5","8.2","46.5","30.5"
"11895","4258","29502","14.7","15.2","47.8","26.2"
"11896","403","134388","6.0","16.5","20.4","18.0"
"11897","4591","41964","6.3","11.9","40.5","25.5"
"11898","433","76167","7.8","23.0","28.5","22.8"
"11899","2933","81795","9.5","18.9","36.9","37.9"
"11900","4606","97398","7.4","18.2","39.5","27.1"
"11901","2431","29055","11.9","6.1","37.5","24.1"
"11902","4661","130887","3.1","15.0","40.4","27.1"
"11903","179","117756","3.2","22.0","36.7","30.1"
"11904","3863","43244","11.6","18.4","42.3","34.3"
"11905","2931","36876","13.6","9.7","36.1","21.8"
"11906","2077","143563","12.3","22.2","26.1","22.0"
"11907","832","130722","4.4","12.4","26.0","38.0"
"11908","4076","93827","14.2","23.3","39.5","25.9"
"11909","1917","52807","9.3","15.2","35.3","25.8"
"11910","1484","148066","11.9","20.7","30.8","34.5"
"11911","2224","93479","5.4","17.2","37.0","21.0"
"11912","1298","37219","9.6","10.8","49.6","19.5"
"11913","2392","133118","7.0","18.1","38.9","35.5"
"11914","4317","76663","14.7","5.2","40.8","25.4"
"11915","284","51953","8.7","21.7","40.1","29.6"
"11916","4227","80644","12.1","24.3","40.9","16.9"
"11917","1097","48027","10.2","9.1","25.9","27.2"
"11918","2086","147522","4.1","22.7","23.9","23.0"
"11919","2909","43274","9.5","8.4","43.4","27.2"
"11920","4764","119697","9.5","14.8","27.2","31.3"
"11921","2457","73108","11.6","10.9","20.3","19.7"
"11922","1779","99007","6.9","8.8","29.0","26.6"
"11923","3139","58622","13.3","20.1","33.9","35.8"
"11924","4986","121066","10.5","21.1","28.1","23.2"
"11925","2611","95819","3.5","21.8","22.8","18.6"
"11926","3627","54676","11.5","5.2","27.5","27.0"
"11927","3126","41781","13.9","22.0","22.4","16.8"
"11928","2845","105963","11.2","6.0","36.1","18.3"
"11929","4273","54099","7.6","14.0","40.6","19.9"
"11930","2681","28503","10.1","8.5","41.4","37.7"
"11931","4303","57617","5.1","23.1","43.7","31.6"
"11932","2911","45854","10.2","16.5","21.5","17.0"
"11933","4190","102599","9.0","14.4","42.3","21.7"
"11934","469","48543","3.3","13.9","42.4","39.2"
"11935","3843","77947","6.9","13.1","35.2","37.6"
"11936","2104","58399","5.3","14.5","38.0","15.3"
"11937","1803","106808","7.7","16.3","40.3","22.4"
"11938","3424","142724","5.9","21.3","34.9","32.8"
"11939","540","37984","13.0","9.8","49.7","26.7"
"11940","3357","87886","11.4","21.1","21.5","33.2"
"11941","3006","25927","11.9","21.6","23.4","39.2"
"11942","326","88427","7.3","22.0","28.3","20.1"
"11943","2501","106623","3.0","23.8","37.2","21.3"
"11944","4818","84371","5.6","24.1","47.7","37.0"
"11945","1124","116777","12.1","7.2","48.9","15.0"
"11946","3591","131573","10.2","22.6","48.9","26.2"
"11947","4356","127887","9.5","21.9","48.6","22.6"
"11948","970","118353","6.4","12.5","45.9","36.6"
"11949","3299","42445","3.9","18.8","36.0","25.3"
"11950","1845","130014","12.4","23.5","40.2","27.1"
"11951","543","40286","3.5","6.8","20.7","32.5"
"11952","4658","93897","3.7","12.1","20.9","25.7"
"11953","572","121813","6.5","24.5","46.2","22.5"
"11954","179","119378","9.9","16.0","31.0","24.0"
"11955","339","46121","14.9","6.8","31.2","36.7"
"11956","4752","75851","4.1","24.2","25.7","24.0"
"11957","689","96237","8.7","23.1","27.8","37.2"
"11958","1460","139979","10.2","21.1","41.3","19.7"
"11959","1984","145725","12.9","20.9","45.9","39.6"
"11960","2416","41964","11.3","14.7","31.3","37.2"
"11961","4530","119629","12.7","22.5","39.9","36.7"
"11962","411","29200","9.3","11.1","42.0","31.8"
"11963","1176","121821","8.2","12.2","35.5","29.2"
"11964","133","120637","10.4","9.3","32.0","15.8"
"11965","1941","91415","13.8","13.1","38.1","24.0"
"11966","4581","92018","9.6","9.7","36.9","15.9"
"11967","348","122130","10.3","11.8","29.6","25.4"
"11968","1234","35487","7.1","18.8","30.1","19.4"
"11969","4989","32070","10.2","13.6","26.0","18.7"
"11970","475","96988","10.5","20.4","37.0","35.2"
"11971","823","53020","12.0","14.6","48.1","23.1"
"11972","2013","149009","9.9","7.8","30.2","25.5"
"11973","4397","96516","5.4","19.8","40.1","38.7"
"11974","2592","140002","10.0","6.3","44.7","19.7"
"11975","2042","99336","6.6","23.8","48.9","28.5"
"11976","4104","127229","4.0","21.8","44.1","39.3"
"11977","2444","68952","12.9","24.3","22.9","39.9"
"11978","1431","109506","3.8","10.0","22.2","16.7"
"11979","4688","92655","10.6","14.6","41.5","18.6"
"11980","437","115489","14.9","8.9","41.9","38.3"
"11981","1965","87959","4.1","13.4","46.4","37.2"
"11982","3237","147040","5.6","9.9","43.7","20.7"
"11983","891","49709","12.1","22.1","37.7","35.3"
"11984","3711","93781","4.2","7.4","41.0","31.1"
"11985","3800","51392","13.0","9.5","38.4","24.1"
"11986","1616","81929","3.0","10.3","47.1","18.9"
"11987","4053","62256","13.7","19.8","33.5","23.7"
"11988","4008","126439","3.8","17.6","25.4","29.7"
"11989","2773","56715","14.1","7.7","25.6","23.3"
"11990","2222","144198","13.4","17.1","20.6","34.2"
"11991","3885","31546","9.5","21.9","44.5","26.7"
"11992","158","26136","12.3","14.0","37.5","21.0"
"11993","2533","113128","3.9","17.2","33.9","37.4"
"11994","2162","43135","4.6","15.6","42.3","23.5"
"11995","1354","95497","7.4","12.2","29.5","15.2"
"11996","3788","64312","9.4","5.1","41.9","34.9"
"11997","3848","131785","13.4","8.7","45.7","18.1"
"11998","4230","149386","9.5","23.9","38.5","38.4"
"11999","4357","65355","11.0","12.1","49.1","16.2"
